Address_ID|Ent_ID|Address|City|stateProvince|Country|PostalCode|Remarks|NameSource
12782632|7232436|||Tulkarm Governorate|Palestina|||
225020856|225091562|Leninskiy Prospekt 15а|Moscow||Russia|119071||
225021542|225091426|19 Vavilova street|Moscow||Russia|117997||
225021572|225091444|13 Milyutinskiy pereulok|Moscow||Russia|101000||
225021713|225093434|103 Frunze street|Tomsk|Tomsk region|Russia|634021||
225021767|225093248|Lenina St., 67|Lyskovo|Nizhny Novgorod Region|Russia|606210||
225021805|225093384|37a Leningradskiy prospekt|Moscow||Russia|125167||
225021841|225093298|Mira Ave., 5|Omsk|Omsk Region|Russia|644080||
225021855|225093316|Leningradskoye Shosse, 1V|Otradnoye|Leningrad Region|Russia|187330||
225021911|225093366|Lenkkitie 14|PAIMIO||Finland|21530||
225022056|225093541|Vavilova St., 19|Moscow||Russia|117997||
225022114|225093591|Dunajska cesta 107|Ljubljana||Slovenia|1000||
225022254|225093766|Poseidonos 1|Egkomi, Nicosia||Cyprus|2406||
225022344|225093834|12 M. Gnezdikovskiy Lane|Moscow||Russia|125009||
225026507|225078233||||Syria|||
12733864|9481579||||Colombia|||
13300348|5727884|ul. vavilova, 19|Moscow|Moscow Oblast|Russia|117997||
225004819|225060428|7, Rakoczy st.|Budapest||Hungary|1088||
520452|203101||||Afghanistan|||SECO
526904|5610521|Hudson road|Portsmouth|England|United Kingdom|||
225004899|225009092|44, Kallipoleos Avenue|Nicosia|Nicosia|Cyprus|1071||
225004900|225009092|2, Khimzavodskaya st.|Rossosh|Voronezh Region|Russia|396657||
225004901|225009092|2, Okhotnyy ryad st.|Moscow||Russia|103159||
225004902|225009092|45, Elektrolesovskaya st.|Volgograd|Volgograd region|Russia|400011||
225004903|225009092|32, B. Semenovskaya st.|Moscow||Russia|107023||
225004904|225009092|41, 3rd passage of Maryina Roscha|Moscow||Russia|127521||
225004905|225009092|12, Egypt st.|Nicosia|Nicosia|Cyprus|1097||
225004906|225009092|6B, Georgiou Kariou|Nicosia|Nicosia|Cyprus|2014||
225004907|225009092|75, Garazhnaya st.|Krasnodar|Krasnodar territory|Russia|350020||
225004908|225009092|53, Vernadskogo prospekt|Moscow||Russia|119415||
225004909|225009092|193, Maksima Gorkogo st.|Nizhny Novgorod|Nizhny Novgorod region|Russia|603024||
225004981|225061027|11, Hrabovskoho str.|Lviv|Lviv Region|Ukraine|79000||
225005698|225063108||Sucre|Miranda|Venezuela|||
10835779|1869175||Pyongyang|Pyongyang province|North Korea|||
225020373|225087794||||Syria|||
225021730|225093233|Nova Ves 17|Zagreb||Croatia|10 000||
225021739|225093374|29 Olimpiyskiy prospekt|Mytishchi|Moscow region|Russia|141006||
225021741|225093376|51a B.Polyanka street|Moscow||Russia|119180||
225021747|225093240|Olkhovskaya St., 4|Moscow||Russia|105066||
225021771|225093410|37a Leningradskiy prospekt|Moscow||Russia|125167||
225021781|225093633|John Reed street, 37|Astrakhan city|Astrakhan region|Russia|414000||
225021811|225093340|37a Leningradskiy prospekt|Moscow||Russia|125167||
225021818|225093267|6 Mulyavina boulevard|Minsk|Minsk region|Russia|220005||
225021831|225093274|Baturinskaya St., 13-1|Rostov-on-Don|Rostov Region|Russia|344004||
225021981|225093476|Nauchnyy Proyezd, 20|Moscow||Russia|117246||
225022088|225093567|Tvardovskogo St., 8|Moscow||Russia|123458||
387659|1392728|Westland Drive||Scotland|United Kingdom|||Website
12730518|9478352|||Helmand Province|Afghanistan|||
12730591|9478352||||Iran|||
12730896|9478352|||Mustaqim Province|Afghanistan|||
12732612|1935816|Pardis, 186 North Shiraz St. Mollasadra Ave, Vanak Sq.|Tehran|Tehran Province|Iran|1991756783||
12740257|9487412|Carrera 56 No 18a 47|Bogotá|Cundinamarca|Colombia|||
12740325|9487467|Carrera 56 No 18a 47|Bogotá|Cundinamarca|Colombia|||
13288205|10033499|Kalikovil Road|Vavuniya|Northern Province|Sri Lanka|||
13288206|10033499||Jaffna|Northern Province|Sri Lanka|||
13288207|10033499||Wandarumullai|Central Province|Sri Lanka|||
225004562|225059843|11, Timura Frunze st.|Moscow||Russia|119021||
522750|5600283|Area 3, Street 327|Al-Uqaylah||Kuwait|||
11318605|7812856|29 May Street|Damascus|Damascus Governorate|Syria|||
12774187|1869368|Pasdaran Street|Tehran|Tehran Province|Iran|||
12774188|1869368||Tehran|Tehran Province|Iran|||
12774189|1869368||Tehran|Tehran Province|Iran|||
12774190|1869368|Laveltani Street, Sayya Shirazi Square, Pasdaran Street|Tehran|Tehran Province|Iran|1957617114||
12779062|9528488||Ciudad del Este|Alto Paraná|Paraguay|||
12779162|9528488||Hernandarias|Alto Paraná|Paraguay|||
12779163|9528488||Hernandarias|Alto Paraná|Paraguay|||
13245362|1803354||Tulkarem|Tulkarm Governorate|Palestina|||
225019499|225087488|No. 319 Shahid Bahonar Street |Tehran|Tehran Province|Iran|||
225019616|225087337|Pasdaran Street|Tehran|Tehran Province|Iran|||
225019619|225087337|Pasdaran Street, Moghan Avenue, Department 145-42|Tehran|Tehran Province|Iran|||
225020090|225087387|Damavand Road 2, Abali Road|Tehran|Tehran Province|Iran|||
225020156|225087423|Pasdaran Avenue|Tehran|Tehran Province|Iran|||
225020238|225087387||Tehran|Tehran Province|Iran|||
225020241|225087387|No. 5, Eslami St., Golestane Sevvom St., Pasdaran St.|Tehran|Tehran Province|Iran|||
225020244|225087387|Damavand Road, Azmayesh Trisection|Tehran|Tehran Province|Iran|||
225020254|225087423|44 Sharif St., between Hoveyzeh & Korramshahr, North Sohrevardi Ave.|Tehran|Tehran Province|Iran|||
225020911|225091481|Revolution Square, 3||Moscow|Russia|109012||
225021158|225091096|5 Grivtsova Lane|St. Petersburg||Russia|190000||
225021553|225091431|37a Leningradskiy prospekt|Moscow||Russia|125167||
225021774|225093439|37a Leningradskiy prospekt|Moscow||Russia|125167||
225021776|225093253|Tatarskaya B. St., 9|Moscow||Russia|115184||
225021846|225093303|Sh-2 St., 4/1|Yelabuga|Republic of Tatarstan, Yelabuga Area|Russia|423600||
225021922|225093389|Promploshchadka 5 Microdistrict, Kiyevskiy Driveway, 3|Zheleznogorsk|Kursk Region|Russia|307170||
225021930|225093403|4 Ploshchad Pechatnika Street|Sokol|Vologda Region|Russia|162135||
225022052|225093539|Kutuzovskiy Prospekt, 32|Moscow||Russia|121170||
225022075|225093554|Bersenevskaya Embankment, 6/3|Moscow||Russia|119072||
225022131|225093604|Ljudevita Posavskog 5|Sesvete|Zagreb|Croatia|10360||
225022187|225093690|Sadovaya St., 12/23|St. Petersburg||Russia|191023||
225022228|225093740||İstanbul||Turkey|||
225024313|225060415|Ioanni Stylianou 6|Nicosia|Nicosia|Cyprus|2003||
11157001|1804934||Nablus|Nablus Governorate|Palestina|||
11158017|7534337||Tawau|Sabah|Malaysia|91008||
12229130|8991179||||Russia|||
13280453|5666067|||Selangor|Malaysia|||
13287837|10033535||Vavuniya||Sri Lanka|||
225000884|225003942|Kaboon Street|Damascus|Damascus Governorate|Syria|||
225004803|225060415|2-4 Arch. Makarios III Ave., Capital Center, 9th Floor, P.C.|Nicosia||Cyprus|1065||
12281162|1155408||Foz do Iguaçu|Paraná|Brazil|||
225018927|225085493|Paveletskaya Embankment, 8|Moscow||Russia|115114||
225018949|225085570|Liniya 18 V.O., 29A|St. Petersburg||Russia|199178||
225019439|225087340|No. 2 Iravan Street, Tishfoon St., Khaje Abdol ah Ansari Street, Shariati Street|Tehran|Tehran Province|Iran|||
225019526|225087335|96/98 East Atefi St.|Tehran|Tehran Province|Iran|||
225019529|225087335||Dubai   |Emirate of Dubai|United Arab Emirates|||
225019582|225087710||Damascus|Damascus Governorate|Syria|||
225020580|225091454|Nauchnyy Prospekt, 19|Moscow|Moscow|Russia|117246||
225020582|225091454|Sudostroitelnaya, 15|Moscow|Moscow|Russia|115470||
225020913|225091479|Lobachevsky Street||Moscow|Russia|119361||
225021768|225093249|Lenina St., 67|Lyskovo|Nizhny Novgorod Region|Russia|606210||
225021816|225093449|37a Leningradskiy prospekt|Moscow||Russia|125167||
225021903|225093360|Pionerskaya B. St., 15|Moscow||Russia|115054||
225022158|225093649|Kislovskiy B. Lane, 13|Moscow||Russia|125009||
225022167|225093658|Kislovskiy B. Lane, 13|Moscow||Russia|125009||
225022239|225093751|Molodyezhnyy Ave., 9|Kemerovo|Kemerovo Region|Russia|650070||
225025901|225077180||||United States|||
225025905|225077180||||Iran|||
225026121|225100814|Av. Urdaneta, con Esq. de Carmelitas|Caracas|Distrito Capital|Venezuela|||
225026125|225100814||Caracas|Distrito Capital|Venezuela|||
225026167|225067620|Jevrejska|Banja Luka|Republika Srpska|Bosnia and Herzegovina|78000||
12227870|8990732||||Colombia|||
12228312|8991157||||China|||
12740098|9487287|Carrera 56 No 18a 47|Bogotá|Cundinamarca|Colombia|||
13288847|5382444|||Berlin|Germany|||
13298758|5044418|Naberezhnaya, 1a|Chegem|Kabardino-Balkarian Republic|Russia|||
225002223|225018118|53, Vernadskogo ave.|Moscow||Russia|119415||
225004816|225060425|22, Jean-Pierre Brasseur str.|Luxembourg||Luxembourg|1258||
225004970|225060995|Pavlovskaya, 7|Moscow|Moscow|Russia|115093||
520326|1869884||||Pakistan|||Sanctions
522739|5600206||||Syria|||
11318311|7812670|||Al-Baydah Governorate|Yemen|||
11318312|7812670||Sana'a||Yemen|||
13236055|158017|34, 3 Konnaya Lakhta st.|Saint Petersburg|Leningrad|Russia|197229||
13236220|158017|2, Letnikovskaya st.|Moscow|Moscow|Russia|115114||
13236221|158017|16, Nametkina st.|Moscow|Moscow|Russia|117420||
13236222|158017|19, Vavilova st.|Moscow|Moscow|Russia|117997||
225019473|225087333||Tehran|Tehran Province|Iran|||
225019559|225087435||Tehran|Tehran Province|Iran|||
225019880|225087333|Pasdaran Avenue|Tehran|Tehran Province|Iran|19579||
225019883|225087333||Tehran|Tehran Province|Iran|||
225019886|225087333||Tehran|Tehran Province|Iran|||
225020230|225087435||Tehran|Tehran Province|Iran|||
225020909|225091545|Architect Makariu III, 2-4, Capital Capital|Nicosia||Cyprus|1065||
225020915|225091477|Lobachevsky Street||Moscow|Russia|119361||
225021571|225091443|13 Milyutinskiy pereulok|Moscow||Russia|101000||
225021595|225091545|Poseidonos, 1|Egkomi|Nicosia|Cyprus|2406||
225021682|225093281|1 Zpolotnyanaya street|Ust-Labinsk||Russia|352330||
225021689|225093226|Rákóczi út 1-3.|Budapest||Hungary|1088||
225021802|225093383|37a Leningradskiy prospekt|Moscow||Russia|125167||
225021823|225093260|Lyusinovskaya St., 36|Moscow||Russia|115093||
225021854|225093315|Avtodoroga kola 58 km., uch. 3|Priladozhskiy urban-type settlement|Leningrad Region|Russia|187326||
225021948|225093451|Dimitrova St., 16|Novosibirsk|Novosibirsk Region|Russia|630099||
225021992|225093485|Christodoulou Chatzipavlou, 221|Limassol|Limassol|Cyprus|3036||
225021997|225093490|Spasskaya B. St., 27|Moscow||Russia|129090||
225022079|225093558|Nikitskaya B. St., 24/1|Moscow||Russia|125009||
225022115|225093592|Dunajska cesta 107|Ljubljana||Slovenia|1000||
225022145|225093626|Sadovaya St., 12/23|St. Petersburg||Russia|191011||
225022237|225093749|114a Lva Tolstogo Street|Tula|Tula Region|Russia|300041||
225024277|225067622|Fra Andjela Zvizdovica|Sarajevo||Bosnia and Herzegovina|71000||
225024359|225080156|||Distrito Capital|Venezuela|||
225024526|225093485|3 Roussos|Limassol|Limassol|Cyprus|3040||
385789|3743779||Gao||Mali|||SECO
11758742|1540275|One Exchange Square|London||United Kingdom|EC2A 2JN||
11758743|1540275|12, Neglinnaya St.|Moscow||Russia|107016||
11758744|1540275|1,3 1-ya Tverskaya-Yamskaya|Moscow||Russia|||
11758745|1540275|9, Ilinka st.|Moscow||Russia|109097||
12736869|9484320||||Colombia|||
13287978|10033649|Kovil Road|Jaffna||Sri Lanka|||
13287979|10033649||||Switzerland|||
13295424|10044052||||Colombia|||
13301144|1870243||||Syria|||
225004089|225038967|7, Kiyevskaya St.||Moscow|Russia|121059||
225004090|225038967|21, Gogolevskiy Blvd.||Moscow|Russia|119019||
225004348|225050876|The Embankment Of Novodanilovskaya, 10|Moscow||Russia|117105||
225004350|225051135|Boulevard Konrad Adenauer 2|Luxembourg||Luxembourg|1115||
225004786|225060393|26 Upper Pembroke Street|Dublin||Ireland|||
225004818|225060427|Rakoczi ut. 7|Budapest||Hungary|1088||
225005370|225062040|Khalaj Road, Seyedi Street|Mashad|Razavi Khorasan Province|Iran|||
10830708|7217095|||Beirut Governorate|Lebanon|||
10830709|7217095|Rachid Karameh Street||Beirut Governorate|Lebanon|||
10830710|7217095|Embassies Street||Beirut Governorate|Lebanon|||
12778520|9002859||Baghdad|Baghdad|Iraq|||
225016738|225081584|Vavilova Street|MOSCOW||Russia|117997||
225016746|225081584|VAVILOV UL. 19|MOSCOW|MOSCOW|Russia|117997||
225016754|225081584||VORONEZH|VORONEZH|Russia|||
225016762|225081591|Vavilova Street|MOSCOW||Russia|117997||
225016770|225081591|VAVILOV UL. 19|MOSCOW|MOSCOW|Russia|117997||
225016778|225081591||MOSCOW|MOSCOW|Russia|||
225018931|225085510|Severnaya St., 14A|Sochi|Krasnodar Territory|Russia|354000||
225019566|225087407||Tehran|Tehran Province|Iran|||
225019864|225087382|Kisfaludy u. 32.|Budapest||Hungary|1082||
225020924|225091530|Dubovoy Roshchy street||Moscow|Russia|127427||
225021537|225091419|32 Novogorozhskaya street|Moscow||Russia|109544||
225021691|225093284|Leningradskiy prospekt, 37a, bld. 4|Moscow||Russia|125167||
225021702|225093291|88 Vostochnoye highway|Dzerzhinsk|Nizhny Novgorod Region|Russia|606000||
225021706|225093423|37a, Leningradskiy prospekt|Moscow||Russia|125167||
225021722|225093309||Priladozhskiy|Leningrad region|Russia|187326||
225021742|225093377|51a B.Polyanka street|Moscow||Russia|119180||
225021759|225093398|37a Leningradskiy prospekt|Moscow||Russia|125167||
225021929|225093402|4 Ploshchad Pechatnika Street|Sokol|Vologda Region|Russia|162135||
225021998|225093491|Spasskaya B. St., 27|Moscow||Russia|129090||
225022098|225093577|Metallurgov St., 83a|Tula|Tula Region|Russia|300031||
225022100|225093577|Shakhtyerov St., 16/8|Novomoskovsk|Tula Region|Russia|301650||
225022188|225093691|Sadovnicheskaya Embankment|Moscow||Russia|115035||
225022206|225093709|Dostyk Ave., 136|Almaty||Kazakhstan|050051||
225022292|225093802|6 Zhukovskogo Street|Dolgoprudnyy|Moscow Region|Russia|141707||
225024278|225033945|Fleet Street|London|England|United Kingdom|EC4Y 4AE||
225026474|225101997|No 70, Yasaman Str|Tehran|Tehran Province|Iran|||
225026477|225101997|Pasadaran Av.|Tehran|Tehran Province|Iran|||
12730558|9478378|House #29, 30th St.|Karachi|Sindh Province|Pakistan|||
12730559|9478378||Quetta|Beluchistan Province|Pakistan|||
225000709|225003579|Sayad Shirazi Square,|Tehran|Tehran Province|Iran|||
225003992|225033945|85 Fleet Street|London|England|United Kingdom|EC4Y 1AE||
225004745|225003911|Mojahedin Eslam St,|Tehran|Tehran Province|Iran|1157612811||
225004785|225060392|9, Henerala Ostriakova st.|Yalta|Autonomous Republic of Crimea|Russia|298685||
225005057|225001485|||Paktia Province|Afghanistan|||
225005137|225061418|46, Molodyezhnaya st.|Odintsovo|Moscow region|Russia|143002||
506217|5529143||||Syria|||Sanctions
11322050|1868993||||Iran|||
11818419|8592003|Calle 39 A # 18-29|Montería|Córdoba|Colombia|||
11158097|7237430|Lot 1971 Jalan Bukit Tambun|Melaka|Malacca State|Malaysia|76100||
11158131|7534327|B-113, Taman Sri Aman|Baling|Kedah|Malaysia|09100||
11162011|7639117|Kilometro 3 Acacias Villavicencio|Acacías|Meta|Colombia|||
12730596|9478408|||Herat Province|Afghanistan|||
12730597|9478408||Birjand|South Khorasan Province|Iran|||
12730598|9478408||Zahedan|Sistan and Baluchestan Province|Iran|||
13288039|10033694|9th Road, Shanthapuram|Kilinochchi|Northern Province|Sri Lanka|||
225000318|225001393|c/o IRGC|Tehran|Tehran Province|Iran|||
225000689|225003618|Padegan-e-Valiasr Street|Tehran|Tehran Province|Iran|||
225001943|225011055|Building Banke Khoon Road|Harat|Harat Province|Afghanistan|||
225001944|225011055|No. 56, Toraboz Khan Str.||Kabul Province|Afghanistan|||
225001945|225011055|5 Lothbury|London|Greater London|United Kingdom|EC2R 7HD||
225001946|225011055|Postfach 112227, Deichstrasse 11|Hamburg|Hamburg|Germany|20459||
225001947|225011055|25-29 Venizelou St|Athens|Attica|Greece|GR 105 64||
225001948|225011055|Bank Saderat Tower, 43 Somayeh Avenue|Tehran|Tehran Province|Iran|||
225001949|225011055|16 rue de la Paix|Paris|Île-de-France|France|75002||
225001950|225011055|Postfach 160151|Frankfurt am Main||Germany|D-60311||
225001951|225011055|Ras El Ein Street|Baalbak|Beirut Governorate|Lebanon|||
225001952|225011055|Sida Riad Elsoleh St|Saida|Beirut Governorate|Lebanon|||
225001953|225011055|Sahat Mreijeh, Kafaat St|Beirut|Beirut Governorate|Lebanon|||
225001954|225011055|Verdun - Rashid Karame St|Beirut|Beirut Governorate|Lebanon|||
225001955|225011055||Beirut|Beirut Governorate|Lebanon|||
225001956|225011055||Beirut|Beirut Governorate|Lebanon|||
225001957|225011055|Ghobeiry Blvd|Beirut|Beirut Governorate|Lebanon|||
225001958|225011055||Muscat|Muscat|Oman|112||
225001959|225011055|Salwa Rd|Doha|Doha|Qatar|||
225001960|225011055||Doha|Doha|Qatar|||
225001961|225011055|No 181 Makhtoomgholi Ave|Ashgabat|Ashgabat|Turkmenistan|||
225001962|225011055||Abu Dhabi|Abu Dhabi Emirates|United Arab Emirates|||
225001963|225011055|Liwara Street|Ajman|Ajman Emirates|United Arab Emirates|||
225001964|225011055|Al-Am Road, Al-Ein, Al Ain|Abu Dhabi|Abu Dhabi Emirates|United Arab Emirates|||
225001965|225011055|Khaled Bin Al Walid St|Dubai|Dubai Emirates|United Arab Emirates|||
225001966|225011055|Sheikh Zayed Rd|Dubai|Dubai Emirates|United Arab Emirates|||
225001967|225011055|Almaktoum Rd|Dubai|Dubai Emirates|United Arab Emirates|||
225001968|225011055|Murshid Bazar Branch|Dubai|Dubai Emirates|United Arab Emirates|||
225001969|225011055|Alaroda St, Borj Ave|Sharjah|Sharjah Emirates|United Arab Emirates|||
225001992|225011055|1137 Vali Asr Ave|Tehran City|Tehran Province|Iran|15119- 43885||
225004368|225053635|24, Novoslobodskaya str.||Moscow|Russia|127055||
10830664|7217042||||Belgium|||
11323892|1868637||||Iran|||
13232058|8858759|Bsalim, Majzoub St. #701, Bldg. #254, 3rd floor|Beirut|Beirut Governorate|Lebanon|||
225016635|225081553|VAVILOV UL. 19|MOSCOW|MOSCOW|Russia|117997||
225016643|225081553||ROSTOV-ON-DON|ROSTOV-ON-DON|Russia|||
225016761|225081590|Vavilova Street|MOSCOW||Russia|117997||
225016769|225081590|VAVILOV UL. 19|MOSCOW|MOSCOW|Russia|117997||
225016777|225081590||MOSCOW|MOSCOW|Russia|||
225016809|225081604|Vavilova Street|MOSCOW||Russia|117997||
225016817|225081604|VAVILOV UL. 19|MOSCOW|MOSCOW|Russia|117997||
225016825|225081604||MOSCOW|MOSCOW|Russia|||
225016864|225082925|Vavilova Street|MOSCOW||Russia|117997||
225016872|225082925|VAVILOV UL. 19|MOSCOW|MOSCOW|Russia|117997||
225016880|225082925||MOSCOW|MOSCOW|Russia|||
225018921|225085483|Gagarina St., 14|Omsk|Omsk Region|Russia|644099||
225018960|225085583|Dunajska cesta 115|Ljubljana||Slovenia|1000||
225019003|225085648|1013 Center Road|Wilmington|New Castle County, Delaware|United States|||
225019005|225085648|251 LITTLE FALLS DRIVE|Wilmington|New Castle County, Delaware|United States|19808||
225019518|225087355|2nd Floor, Sanam Bldg., 3rd Floor, Sanam Bldg|Tehran|Tehran Province|Iran|||
225019521|225087355||Tehran|Tehran Province|Iran|||
225019536|225087306|Km 5 of Taft Road|Yazd|Yazd Province|Iran|||
12730566|9478347||Birjand|South Khorasan Province|Iran|||
12730567|9478347|||Farah Province|Afghanistan|||
12733641|9481305||||Colombia|||
13300232|10049415||||China|||
225004791|225060398|Schwarzenbergplatz 3|Vienna||Austria|1010||
225004800|225060412|2 Zvenigorodskaya St. 13-42|Moscow||Russia|123022||
225005167|225061484||||Pakistan|||
225019539|225087306|Pasdaran Avenue|Tehran|Tehran Province|Iran|16588||
225019542|225087306||Yazd|Yazd Province|Iran|||
225019545|225087306||Yazd|Yazd Province|Iran|||
225019790|225087455|Near Fourth Square, Tehran Pars|Tehran|Tehran Province|Iran|||
225019793|225087455|Kilometer 11, Shahid Babaei Highway|Tehran|Tehran Province|Iran|||
225019974|225087369||Tehran|Tehran Province|Iran|||
225020067|225087855|Fayez Mansour Street|Damascus|Damascus Governorate|Syria|||
225020071|225087806|Tayyouneh-Bdeir Building|Beirut|Beirut Governorate|Lebanon|||
225020370|225087855||||Syria|||
225020843|225091450|Crossroads Kaluzhsky M|Moscow City|Moscow|Russia|119071||
225020943|225091299|78 Maxim Gorkiy street|Samara city|Samara region|Russia|443099||
225021122|225091564|19, Vavilova street|Moscow||Russia|117997||
225021585|225091450|Pereulok Kaluzhskiy M. 4|Moscow||Russia|119071||
225021705|225093422|37a, Leningradskiy prospekt|Moscow||Russia|125167||
225021754|225093371|37a Leningradskiy prospekt|Moscow||Russia|125167||
225021790|225093471|19 Vavilova street|Moscow||Russia|117997||
225021807|225093336|7a Boyana street|Veliky Novgorod|Novgorod Region|Russia|173000||
225021822|225093271|46 Chervyakova street|Minsk|Minsk region|Russia|220068||
225021865|225093322|Lenina St., 70|Ufa|Republic of Bashkortostan|Russia|450008||
225025974|225085648|152 West 57th Street|New York|New York|United States|10019||
505135|1565781|Khalaj Road|Mashad||Iran|||
505136|1565781||Mashad||Iran|||
12782884|9531877|Carrera 15 No. 26-210|Tuquerres|Nariño|Colombia|||
12783469|5778926||Temirtau|Karaganda Region|Kazakhstan|||
13300082|10049456||||Syria|||
13300391|10049741||||China|||
13302020|10051226||Saravena|Arauca|Colombia|||
225004809|225060388|27 Pindarou st.,|Nicosia|Nicosia|Cyprus|1060||
225004811|225060422|Kafkasou Street|Nicosia|Nikosia District|Cyprus|2112||
225004812|225060422|15, Themistokli Dervi Street,|Nicosia|Nikosia District|Cyprus|1066||
225004814|225060424|Triantafyllides Building|Nicosia|Nikosia District|Cyprus|1505||
225004815|225060424|Arch. Makariou 3|Nicosia|Nikosia District|Cyprus|1065||
522741|5600211||||Syria|||
11329631|3776413||Isa Town|Southern Governorate|Bahrain|||
13245334|1803356||Nablus|Nablus Governorate|Palestina|||
225020914|225091480|Lobachevsky Street||Moscow|Russia|119361||
225020945|225091301|Maxim Gorkogo St., 78 B|Samara|Samara|Russia|443099||
225021161|225091169|78 Profsoyuznaya Str|Moscow||Russia|117393||
225021727|225093334|37a Leningradskiy prospekt|Moscow||Russia|125167||
225021738|225093373|51a B.Polyanka street|Moscow||Russia|119180||
225021748|225093241|Olkhovskaya St., 4|Moscow||Russia|105066||
225021778|225093441|37a Leningradskiy prospekt|Moscow||Russia|125167||
225021792|225093427|37a Leningradskiy prospekt|Moscow||Russia|125167||
225021817|225093266|6 Mulyavina boulevard|Minsk|Minsk region|Russia|220005||
225022073|225093552|Kututzovskiy Prospekt, 32|Moscow||Russia|121170||
225022080|225093559|Nikitskaya B. St., 24/1|Moscow||Russia|125009||
225022240|225093752|Molodyezhnyy Ave., 9|Kemerovo|Kemerovo Region|Russia|650070||
225022335|225093827|Chernyakhovskogo St., 92, 213|Yekaterinburg|Sverdlovsk Region|Russia|620097||
225024402|225008945||Tehran|Tehran Province|Iran|||
225024685|225098257|Qaem Maqam-e-Farahani st,|Tehran City|Tehran Province|Iran|1586973611||
225025900|225077179||||United States|||
225025904|225077179||||Iran|||
225026163|225008945||Tehran|Tehran Province|Iran|||
393799|1868297|Abed al Nour Street|Beirut|Beirut Governorate|Lebanon|||
393800|1868297||Beirut|Beirut Governorate|Lebanon|||
11158520|1805032||Nablus|Nablus Governorate|Palestina|||
11755649|8310203||||Iran|||
12224397|7475822|Rua R, Quadra 34|Várzea Grande|Mato Grosso|Brazil|78118-560||
13288493|10033648|Kovil Road|Jaffna District|Northern Province|Sri Lanka|||
13288494|10033648||||Switzerland|||
13300554|5433601|14-1 Novaya Bsamannaya Street|Moscow||Russia|107078||
13300555|5433601|17 Krasnoarmeysky Avenue|Tula|Tula Region|Russia|300041||
225003808|225025146||Damascus|Damascus Governorate|Syria|||
225003809|225025146|Kastel Hajjarin Street|Aleppo|Aleppo Governorate|Syria|||
225003810|225025146|Moawiya Street|Damascus|Damascus Governorate|Syria|||
225004079|225038532|Presnenskaya nab., 10|Moscow|Moscow|Russia|123317||
225004564|225059842|U Trezorky 921/2|Prague||Czech Republic|158 00||
225004805|225060417|7, building 3, Znamenka str.|Moscow||Russia|119019||
12774626|3814697|Sheikh Zayed Road, After Crown Plaza Hotel, Al Wasl Area|Dubai|Dubai Emirate|United Arab Emirates|||
12785710|9534416||Ebéjico|Antioquia|Colombia|||
13245304|1803346||Nablus|Nablus Governorate|Palestina|||
225021928|225093401|37A Leningradskiy Prospekt|Moscow||Russia|125167||
225022124|225093599|Put Radomira Ivanovića br. 2|Podgorica||Montenegro|81000||
225022291|225093801|6 Zhukovskogo Street|Dolgoprudnyy|Moscow Region|Russia|141707||
225022298|225093808|6 Zhukovskogo Street|Dolgoprudnyy|Moscow Region|Russia|141707||
225026506|225078232||||Syria|||
12781073|9502720|||Texas|United States|||
12781074|9502720||Houston|Texas|United States|||
12782649|9531500|||West Bank|Palestina|||
12782650|9531500|||Gaza Strip|Palestina|||
12782651|9531500||Cairo|Cairo Governorate|Egypt|||
160732|1870563|Liangmaqiao Rd|Beijing||China|100016||
160733|1870563|Rudaki Avenue 88,|Dushanbe|Dushanbe|Tajikistan|734001||
160734|1870563|||Hamburg|Germany|||
160735|1870563||Dubai|Emirate of Dubai|United Arab Emirates|||
160736|1870563||London|Greater London|United Kingdom|||
161518|1866926|No. 57, Eftekhar St., Larestan St., Motahhari Ave|Tehran City|Tehran Province|Iran|||
11791470|8563201|OVERSEAS INVT. AND NETW. EXPANSION|Tehran|Tehran|Iran|||
11791471|8563201|EMAM KHOMEINI|Rasht|Gilan|Iran|||
11791568|8563301|OVERSEAS INVT. AND NETW. EXPANSION|Tehran|Tehran|Iran|||
11791569|8563301|EMEM KHOMAINI ST.|Bandar Abbas|Hormozgān|Iran|||
11791661|8563378|MIRDAMAD BLVD|TEHRAN||Iran|1549634811||
11791662|8563378|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11791663|8563378|1 SHAHRAK-E-EKBATAN FAZE|TEHRAN|TEHRAN|Iran|||
11791843|8563478|OVERSEAS INVT. AND NETW. EXPANSION,|Tehran|Tehran|Iran|||
11791844|8563478|EMAM KHOMEINI|Sirjan|Kerman|Iran|||
11794544|8566343|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11794643|8566443|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11794644|8566443|MOJTAMA-E-FOULAD-E-MOBARAKEH|ISFAHAN|ISFAHAN|Iran|||
11794872|8566652|OVERSEAS INVT. AND NETW. EXPANSION, FLOOR 2, 190 MIRDAMAD BLVD|TEHRAN|TEHRAN|Iran|1549634811||
11794873|8566652|MIRDAMAD BLVD.|TEHRAN|TEHRAN|Iran|||
11794964|8566745|OVERSEAS INVT. AND NETW. EXPANSION|Tehran|Tehran|Iran|||
13177002|9203459|Lomas de Monserrat|Managua|Managua|Nicaragua|||
13182516|1869298||||Iraq|||
13189058|7590378||||Lebanon|||
